# mdm(GeV) 	mAp(GeV) 	Number of Signal Events
7.4881e-03	5.9933e-03	0.0000e+00
7.7526e-03	5.9933e-03	0.0000e+00
8.0264e-03	5.9933e-03	0.0000e+00
8.3099e-03	5.9933e-03	0.0000e+00
8.6035e-03	5.9933e-03	0.0000e+00
8.9074e-03	5.9933e-03	0.0000e+00
9.2220e-03	5.9933e-03	0.0000e+00
9.5477e-03	5.9933e-03	0.0000e+00
9.8850e-03	5.9933e-03	0.0000e+00
1.0234e-02	5.9933e-03	0.0000e+00
1.0596e-02	5.9933e-03	0.0000e+00
1.0970e-02	5.9933e-03	0.0000e+00
1.1357e-02	5.9933e-03	0.0000e+00
1.1758e-02	5.9933e-03	0.0000e+00
1.2174e-02	5.9933e-03	0.0000e+00
1.2604e-02	5.9933e-03	0.0000e+00
1.3049e-02	5.9933e-03	0.0000e+00
1.3510e-02	5.9933e-03	0.0000e+00
1.3987e-02	5.9933e-03	0.0000e+00
1.4481e-02	5.9933e-03	0.0000e+00
1.4993e-02	5.9933e-03	0.0000e+00
1.5522e-02	5.9933e-03	0.0000e+00
1.6071e-02	5.9933e-03	0.0000e+00
1.6638e-02	5.9933e-03	0.0000e+00
1.7226e-02	5.9933e-03	0.0000e+00
1.7834e-02	5.9933e-03	0.0000e+00
1.8464e-02	5.9933e-03	0.0000e+00
1.9116e-02	5.9933e-03	0.0000e+00
1.9792e-02	5.9933e-03	0.0000e+00
2.0491e-02	5.9933e-03	0.0000e+00
2.1215e-02	5.9933e-03	0.0000e+00
2.1964e-02	5.9933e-03	0.0000e+00
2.2740e-02	5.9933e-03	0.0000e+00
2.3543e-02	5.9933e-03	0.0000e+00
2.4374e-02	5.9933e-03	0.0000e+00
2.5235e-02	5.9933e-03	0.0000e+00
2.6127e-02	5.9933e-03	0.0000e+00
2.7050e-02	5.9933e-03	0.0000e+00
2.8005e-02	5.9933e-03	0.0000e+00
2.8994e-02	5.9933e-03	0.0000e+00
3.0018e-02	5.9933e-03	0.0000e+00
3.1079e-02	5.9933e-03	0.0000e+00
3.2176e-02	5.9933e-03	0.0000e+00
3.3313e-02	5.9933e-03	0.0000e+00
3.4490e-02	5.9933e-03	0.0000e+00
3.5708e-02	5.9933e-03	0.0000e+00
3.6969e-02	5.9933e-03	0.0000e+00
3.8275e-02	5.9933e-03	0.0000e+00
3.9627e-02	5.9933e-03	0.0000e+00
4.1027e-02	5.9933e-03	0.0000e+00
4.2476e-02	5.9933e-03	0.0000e+00
4.3976e-02	5.9933e-03	0.0000e+00
4.5529e-02	5.9933e-03	0.0000e+00
4.7138e-02	5.9933e-03	0.0000e+00
4.8803e-02	5.9933e-03	0.0000e+00
5.0526e-02	5.9933e-03	0.0000e+00
5.2311e-02	5.9933e-03	0.0000e+00
5.4159e-02	5.9933e-03	0.0000e+00
5.6072e-02	5.9933e-03	0.0000e+00
5.8052e-02	5.9933e-03	0.0000e+00
6.0103e-02	5.9933e-03	0.0000e+00
6.2226e-02	5.9933e-03	0.0000e+00
6.4424e-02	5.9933e-03	0.0000e+00
6.6699e-02	5.9933e-03	0.0000e+00
6.9055e-02	5.9933e-03	0.0000e+00
7.1494e-02	5.9933e-03	0.0000e+00
7.4020e-02	5.9933e-03	0.0000e+00
7.6634e-02	5.9933e-03	0.0000e+00
7.9341e-02	5.9933e-03	0.0000e+00
8.2143e-02	5.9933e-03	0.0000e+00
8.5045e-02	5.9933e-03	0.0000e+00
8.8049e-02	5.9933e-03	0.0000e+00
9.1159e-02	5.9933e-03	0.0000e+00
9.4379e-02	5.9933e-03	0.0000e+00
9.7712e-02	5.9933e-03	0.0000e+00
1.0116e-01	5.9933e-03	0.0000e+00
1.0474e-01	5.9933e-03	0.0000e+00
1.0844e-01	5.9933e-03	0.0000e+00
1.1227e-01	5.9933e-03	0.0000e+00
1.1623e-01	5.9933e-03	0.0000e+00
1.2034e-01	5.9933e-03	0.0000e+00
1.2459e-01	5.9933e-03	0.0000e+00
1.2899e-01	5.9933e-03	0.0000e+00
1.3355e-01	5.9933e-03	0.0000e+00
1.3826e-01	5.9933e-03	0.0000e+00
1.4315e-01	5.9933e-03	0.0000e+00
1.4820e-01	5.9933e-03	0.0000e+00
1.5344e-01	5.9933e-03	0.0000e+00
1.5886e-01	5.9933e-03	0.0000e+00
1.6447e-01	5.9933e-03	0.0000e+00
1.7028e-01	5.9933e-03	0.0000e+00
1.7629e-01	5.9933e-03	0.0000e+00
1.8252e-01	5.9933e-03	0.0000e+00
1.8897e-01	5.9933e-03	0.0000e+00
1.9564e-01	5.9933e-03	0.0000e+00
2.0255e-01	5.9933e-03	0.0000e+00
2.0970e-01	5.9933e-03	0.0000e+00
2.1711e-01	5.9933e-03	0.0000e+00
2.2478e-01	5.9933e-03	0.0000e+00
2.3272e-01	5.9933e-03	0.0000e+00
2.4094e-01	5.9933e-03	0.0000e+00
2.4945e-01	5.9933e-03	0.0000e+00
2.5826e-01	5.9933e-03	0.0000e+00
2.6738e-01	5.9933e-03	0.0000e+00
2.7683e-01	5.9933e-03	0.0000e+00
2.8661e-01	5.9933e-03	0.0000e+00
2.9673e-01	5.9933e-03	0.0000e+00
3.0721e-01	5.9933e-03	0.0000e+00
3.1806e-01	5.9933e-03	0.0000e+00
3.2930e-01	5.9933e-03	0.0000e+00
3.4093e-01	5.9933e-03	0.0000e+00
3.5297e-01	5.9933e-03	0.0000e+00
3.6544e-01	5.9933e-03	0.0000e+00
3.7835e-01	5.9933e-03	0.0000e+00
3.9171e-01	5.9933e-03	0.0000e+00
4.0555e-01	5.9933e-03	0.0000e+00
4.1987e-01	5.9933e-03	0.0000e+00
4.3470e-01	5.9933e-03	0.0000e+00
4.5006e-01	5.9933e-03	0.0000e+00
4.6595e-01	5.9933e-03	0.0000e+00
4.8241e-01	5.9933e-03	0.0000e+00
4.9945e-01	5.9933e-03	0.0000e+00
5.1709e-01	5.9933e-03	0.0000e+00
5.3536e-01	5.9933e-03	0.0000e+00
5.5427e-01	5.9933e-03	0.0000e+00
5.7384e-01	5.9933e-03	0.0000e+00
5.9411e-01	5.9933e-03	0.0000e+00
6.1510e-01	5.9933e-03	0.0000e+00
6.3682e-01	5.9933e-03	0.0000e+00
6.5932e-01	5.9933e-03	0.0000e+00
6.8261e-01	5.9933e-03	0.0000e+00
7.0672e-01	5.9933e-03	0.0000e+00
7.3168e-01	5.9933e-03	0.0000e+00
7.5753e-01	5.9933e-03	0.0000e+00
7.8428e-01	5.9933e-03	0.0000e+00
8.1198e-01	5.9933e-03	0.0000e+00
8.4067e-01	5.9933e-03	0.0000e+00
8.7036e-01	5.9933e-03	0.0000e+00
9.0110e-01	5.9933e-03	0.0000e+00
9.3293e-01	5.9933e-03	0.0000e+00
9.6588e-01	5.9933e-03	0.0000e+00
1.0000e+00	5.9933e-03	0.0000e+00
1.0000e-03	6.6591e-03	2.3381e-03
1.0353e-03	6.6591e-03	2.3189e-03
1.0719e-03	6.6591e-03	2.3379e-03
1.1098e-03	6.6591e-03	2.5202e-03
1.1490e-03	6.6591e-03	2.5014e-03
1.1895e-03	6.6591e-03	2.3027e-03
1.2316e-03	6.6591e-03	2.2689e-03
1.2751e-03	6.6591e-03	2.2600e-03
1.3201e-03	6.6591e-03	2.4066e-03
1.3667e-03	6.6591e-03	2.5656e-03
1.4150e-03	6.6591e-03	2.5142e-03
1.4650e-03	6.6591e-03	2.3388e-03
1.5167e-03	6.6591e-03	2.6190e-03
1.5703e-03	6.6591e-03	2.2452e-03
1.6258e-03	6.6591e-03	2.2973e-03
1.6832e-03	6.6591e-03	2.5935e-03
1.7426e-03	6.6591e-03	2.3732e-03
1.8042e-03	6.6591e-03	1.9481e-03
1.8679e-03	6.6591e-03	2.4195e-03
1.9339e-03	6.6591e-03	2.3405e-03
2.0022e-03	6.6591e-03	2.4184e-03
2.0729e-03	6.6591e-03	2.3481e-03
2.1461e-03	6.6591e-03	2.2904e-03
2.2219e-03	6.6591e-03	2.2597e-03
2.3004e-03	6.6591e-03	2.6081e-03
2.3817e-03	6.6591e-03	2.3657e-03
2.4658e-03	6.6591e-03	2.5427e-03
2.5529e-03	6.6591e-03	2.3103e-03
2.6431e-03	6.6591e-03	2.4020e-03
2.7364e-03	6.6591e-03	2.3345e-03
2.8331e-03	6.6591e-03	2.4120e-03
2.9332e-03	6.6591e-03	2.5634e-03
3.0368e-03	6.6591e-03	2.4205e-03
3.1440e-03	6.6591e-03	2.6523e-03
3.2551e-03	6.6591e-03	2.2971e-03
3.3701e-03	6.6591e-03	0.0000e+00
3.4891e-03	6.6591e-03	0.0000e+00
3.6123e-03	6.6591e-03	0.0000e+00
3.7399e-03	6.6591e-03	0.0000e+00
3.8720e-03	6.6591e-03	0.0000e+00
4.0088e-03	6.6591e-03	0.0000e+00
4.1504e-03	6.6591e-03	0.0000e+00
4.2970e-03	6.6591e-03	0.0000e+00
4.4488e-03	6.6591e-03	0.0000e+00
4.6059e-03	6.6591e-03	0.0000e+00
4.7686e-03	6.6591e-03	0.0000e+00
4.9370e-03	6.6591e-03	0.0000e+00
5.1114e-03	6.6591e-03	0.0000e+00
5.2920e-03	6.6591e-03	0.0000e+00
5.4789e-03	6.6591e-03	0.0000e+00
5.6724e-03	6.6591e-03	0.0000e+00
5.8728e-03	6.6591e-03	0.0000e+00
6.0802e-03	6.6591e-03	0.0000e+00
6.2950e-03	6.6591e-03	0.0000e+00
6.5173e-03	6.6591e-03	0.0000e+00
6.7475e-03	6.6591e-03	0.0000e+00
6.9859e-03	6.6591e-03	0.0000e+00
7.2326e-03	6.6591e-03	0.0000e+00
7.4881e-03	6.6591e-03	0.0000e+00
7.7526e-03	6.6591e-03	0.0000e+00
8.0264e-03	6.6591e-03	0.0000e+00
8.3099e-03	6.6591e-03	0.0000e+00
8.6035e-03	6.6591e-03	0.0000e+00
8.9074e-03	6.6591e-03	0.0000e+00
9.2220e-03	6.6591e-03	0.0000e+00
9.5477e-03	6.6591e-03	0.0000e+00
9.8850e-03	6.6591e-03	0.0000e+00
1.0234e-02	6.6591e-03	0.0000e+00
1.0596e-02	6.6591e-03	0.0000e+00
1.0970e-02	6.6591e-03	0.0000e+00
1.1357e-02	6.6591e-03	0.0000e+00
1.1758e-02	6.6591e-03	0.0000e+00
1.2174e-02	6.6591e-03	0.0000e+00
1.2604e-02	6.6591e-03	0.0000e+00
1.3049e-02	6.6591e-03	0.0000e+00
1.3510e-02	6.6591e-03	0.0000e+00
1.3987e-02	6.6591e-03	0.0000e+00
1.4481e-02	6.6591e-03	0.0000e+00
1.4993e-02	6.6591e-03	0.0000e+00
1.5522e-02	6.6591e-03	0.0000e+00
1.6071e-02	6.6591e-03	0.0000e+00
1.6638e-02	6.6591e-03	0.0000e+00
1.7226e-02	6.6591e-03	0.0000e+00
1.7834e-02	6.6591e-03	0.0000e+00
1.8464e-02	6.6591e-03	0.0000e+00
1.9116e-02	6.6591e-03	0.0000e+00
1.9792e-02	6.6591e-03	0.0000e+00
2.0491e-02	6.6591e-03	0.0000e+00
2.1215e-02	6.6591e-03	0.0000e+00
2.1964e-02	6.6591e-03	0.0000e+00
2.2740e-02	6.6591e-03	0.0000e+00
2.3543e-02	6.6591e-03	0.0000e+00
2.4374e-02	6.6591e-03	0.0000e+00
2.5235e-02	6.6591e-03	0.0000e+00
2.6127e-02	6.6591e-03	0.0000e+00
2.7050e-02	6.6591e-03	0.0000e+00
2.8005e-02	6.6591e-03	0.0000e+00
2.8994e-02	6.6591e-03	0.0000e+00
3.0018e-02	6.6591e-03	0.0000e+00
3.1079e-02	6.6591e-03	0.0000e+00
3.2176e-02	6.6591e-03	0.0000e+00
3.3313e-02	6.6591e-03	0.0000e+00
3.4490e-02	6.6591e-03	0.0000e+00
3.5708e-02	6.6591e-03	0.0000e+00
3.6969e-02	6.6591e-03	0.0000e+00
3.8275e-02	6.6591e-03	0.0000e+00
3.9627e-02	6.6591e-03	0.0000e+00
4.1027e-02	6.6591e-03	0.0000e+00
4.2476e-02	6.6591e-03	0.0000e+00
4.3976e-02	6.6591e-03	0.0000e+00
4.5529e-02	6.6591e-03	0.0000e+00
4.7138e-02	6.6591e-03	0.0000e+00
4.8803e-02	6.6591e-03	0.0000e+00
5.0526e-02	6.6591e-03	0.0000e+00
5.2311e-02	6.6591e-03	0.0000e+00
5.4159e-02	6.6591e-03	0.0000e+00
5.6072e-02	6.6591e-03	0.0000e+00
5.8052e-02	6.6591e-03	0.0000e+00
6.0103e-02	6.6591e-03	0.0000e+00
6.2226e-02	6.6591e-03	0.0000e+00
6.4424e-02	6.6591e-03	0.0000e+00
6.6699e-02	6.6591e-03	0.0000e+00
6.9055e-02	6.6591e-03	0.0000e+00
7.1494e-02	6.6591e-03	0.0000e+00
7.4020e-02	6.6591e-03	0.0000e+00
7.6634e-02	6.6591e-03	0.0000e+00
7.9341e-02	6.6591e-03	0.0000e+00
8.2143e-02	6.6591e-03	0.0000e+00
8.5045e-02	6.6591e-03	0.0000e+00
8.8049e-02	6.6591e-03	0.0000e+00
9.1159e-02	6.6591e-03	0.0000e+00
9.4379e-02	6.6591e-03	0.0000e+00
9.7712e-02	6.6591e-03	0.0000e+00
1.0116e-01	6.6591e-03	0.0000e+00
1.0474e-01	6.6591e-03	0.0000e+00
1.0844e-01	6.6591e-03	0.0000e+00
1.1227e-01	6.6591e-03	0.0000e+00
1.1623e-01	6.6591e-03	0.0000e+00
1.2034e-01	6.6591e-03	0.0000e+00
1.2459e-01	6.6591e-03	0.0000e+00
1.2899e-01	6.6591e-03	0.0000e+00
1.3355e-01	6.6591e-03	0.0000e+00
1.3826e-01	6.6591e-03	0.0000e+00
1.4315e-01	6.6591e-03	0.0000e+00
1.4820e-01	6.6591e-03	0.0000e+00
1.5344e-01	6.6591e-03	0.0000e+00
1.5886e-01	6.6591e-03	0.0000e+00
1.6447e-01	6.6591e-03	0.0000e+00
1.7028e-01	6.6591e-03	0.0000e+00
1.7629e-01	6.6591e-03	0.0000e+00
1.8252e-01	6.6591e-03	0.0000e+00
1.8897e-01	6.6591e-03	0.0000e+00
1.9564e-01	6.6591e-03	0.0000e+00
2.0255e-01	6.6591e-03	0.0000e+00
2.0970e-01	6.6591e-03	0.0000e+00
2.1711e-01	6.6591e-03	0.0000e+00
2.2478e-01	6.6591e-03	0.0000e+00
2.3272e-01	6.6591e-03	0.0000e+00
2.4094e-01	6.6591e-03	0.0000e+00
2.4945e-01	6.6591e-03	0.0000e+00
2.5826e-01	6.6591e-03	0.0000e+00
2.6738e-01	6.6591e-03	0.0000e+00
2.7683e-01	6.6591e-03	0.0000e+00
2.8661e-01	6.6591e-03	0.0000e+00
2.9673e-01	6.6591e-03	0.0000e+00
3.0721e-01	6.6591e-03	0.0000e+00
3.1806e-01	6.6591e-03	0.0000e+00
3.2930e-01	6.6591e-03	0.0000e+00
3.4093e-01	6.6591e-03	0.0000e+00
3.5297e-01	6.6591e-03	0.0000e+00
3.6544e-01	6.6591e-03	0.0000e+00
3.7835e-01	6.6591e-03	0.0000e+00
3.9171e-01	6.6591e-03	0.0000e+00
4.0555e-01	6.6591e-03	0.0000e+00
4.1987e-01	6.6591e-03	0.0000e+00
4.3470e-01	6.6591e-03	0.0000e+00
4.5006e-01	6.6591e-03	0.0000e+00
4.6595e-01	6.6591e-03	0.0000e+00
4.8241e-01	6.6591e-03	0.0000e+00
4.9945e-01	6.6591e-03	0.0000e+00
5.1709e-01	6.6591e-03	0.0000e+00
5.3536e-01	6.6591e-03	0.0000e+00
5.5427e-01	6.6591e-03	0.0000e+00
5.7384e-01	6.6591e-03	0.0000e+00
5.9411e-01	6.6591e-03	0.0000e+00
6.1510e-01	6.6591e-03	0.0000e+00
6.3682e-01	6.6591e-03	0.0000e+00
6.5932e-01	6.6591e-03	0.0000e+00
6.8261e-01	6.6591e-03	0.0000e+00
7.0672e-01	6.6591e-03	0.0000e+00
7.3168e-01	6.6591e-03	0.0000e+00
7.5753e-01	6.6591e-03	0.0000e+00
7.8428e-01	6.6591e-03	0.0000e+00
8.1198e-01	6.6591e-03	0.0000e+00
8.4067e-01	6.6591e-03	0.0000e+00
8.7036e-01	6.6591e-03	0.0000e+00
9.0110e-01	6.6591e-03	0.0000e+00
9.3293e-01	6.6591e-03	0.0000e+00
9.6588e-01	6.6591e-03	0.0000e+00
1.0000e+00	6.6591e-03	0.0000e+00
1.0000e-03	7.3988e-03	2.2857e-03
1.0353e-03	7.3988e-03	2.4193e-03
1.0719e-03	7.3988e-03	2.3984e-03
1.1098e-03	7.3988e-03	2.4614e-03
1.1490e-03	7.3988e-03	2.3443e-03
1.1895e-03	7.3988e-03	2.2835e-03
1.2316e-03	7.3988e-03	2.4176e-03
1.2751e-03	7.3988e-03	2.3158e-03
1.3201e-03	7.3988e-03	2.2520e-03
1.3667e-03	7.3988e-03	2.4551e-03
1.4150e-03	7.3988e-03	2.5596e-03
1.4650e-03	7.3988e-03	2.3240e-03
1.5167e-03	7.3988e-03	2.3294e-03
1.5703e-03	7.3988e-03	2.3298e-03
1.6258e-03	7.3988e-03	2.4607e-03
1.6832e-03	7.3988e-03	2.2802e-03
1.7426e-03	7.3988e-03	2.2988e-03
1.8042e-03	7.3988e-03	2.2635e-03
1.8679e-03	7.3988e-03	2.4371e-03
1.9339e-03	7.3988e-03	2.2456e-03
2.0022e-03	7.3988e-03	2.2265e-03
2.0729e-03	7.3988e-03	2.1122e-03
2.1461e-03	7.3988e-03	2.1077e-03
2.2219e-03	7.3988e-03	2.3900e-03
2.3004e-03	7.3988e-03	2.3751e-03
2.3817e-03	7.3988e-03	2.3153e-03
2.4658e-03	7.3988e-03	2.3652e-03
2.5529e-03	7.3988e-03	2.3266e-03
2.6431e-03	7.3988e-03	2.3335e-03
2.7364e-03	7.3988e-03	2.3882e-03
2.8331e-03	7.3988e-03	2.7155e-03
2.9332e-03	7.3988e-03	2.4980e-03
3.0368e-03	7.3988e-03	2.4793e-03
3.1440e-03	7.3988e-03	2.3500e-03
3.2551e-03	7.3988e-03	2.6808e-03
3.3701e-03	7.3988e-03	2.7368e-03
3.4891e-03	7.3988e-03	2.4374e-03
3.6123e-03	7.3988e-03	2.6329e-03
3.7399e-03	7.3988e-03	0.0000e+00
3.8720e-03	7.3988e-03	0.0000e+00
4.0088e-03	7.3988e-03	0.0000e+00
4.1504e-03	7.3988e-03	0.0000e+00
4.2970e-03	7.3988e-03	0.0000e+00
4.4488e-03	7.3988e-03	0.0000e+00
4.6059e-03	7.3988e-03	0.0000e+00
4.7686e-03	7.3988e-03	0.0000e+00
4.9370e-03	7.3988e-03	0.0000e+00
5.1114e-03	7.3988e-03	0.0000e+00
5.2920e-03	7.3988e-03	0.0000e+00
5.4789e-03	7.3988e-03	0.0000e+00
5.6724e-03	7.3988e-03	0.0000e+00
5.8728e-03	7.3988e-03	0.0000e+00
6.0802e-03	7.3988e-03	0.0000e+00
6.2950e-03	7.3988e-03	0.0000e+00
6.5173e-03	7.3988e-03	0.0000e+00
6.7475e-03	7.3988e-03	0.0000e+00
6.9859e-03	7.3988e-03	0.0000e+00
7.2326e-03	7.3988e-03	0.0000e+00
7.4881e-03	7.3988e-03	0.0000e+00
7.7526e-03	7.3988e-03	0.0000e+00
8.0264e-03	7.3988e-03	0.0000e+00
8.3099e-03	7.3988e-03	0.0000e+00
8.6035e-03	7.3988e-03	0.0000e+00
8.9074e-03	7.3988e-03	0.0000e+00
9.2220e-03	7.3988e-03	0.0000e+00
9.5477e-03	7.3988e-03	0.0000e+00
9.8850e-03	7.3988e-03	0.0000e+00
1.0234e-02	7.3988e-03	0.0000e+00
1.0596e-02	7.3988e-03	0.0000e+00
1.0970e-02	7.3988e-03	0.0000e+00
1.1357e-02	7.3988e-03	0.0000e+00
1.1758e-02	7.3988e-03	0.0000e+00
1.2174e-02	7.3988e-03	0.0000e+00
1.2604e-02	7.3988e-03	0.0000e+00
1.3049e-02	7.3988e-03	0.0000e+00
1.3510e-02	7.3988e-03	0.0000e+00
1.3987e-02	7.3988e-03	0.0000e+00
1.4481e-02	7.3988e-03	0.0000e+00
1.4993e-02	7.3988e-03	0.0000e+00
1.5522e-02	7.3988e-03	0.0000e+00
1.6071e-02	7.3988e-03	0.0000e+00
1.6638e-02	7.3988e-03	0.0000e+00
1.7226e-02	7.3988e-03	0.0000e+00
1.7834e-02	7.3988e-03	0.0000e+00
1.8464e-02	7.3988e-03	0.0000e+00
1.9116e-02	7.3988e-03	0.0000e+00
1.9792e-02	7.3988e-03	0.0000e+00
2.0491e-02	7.3988e-03	0.0000e+00
2.1215e-02	7.3988e-03	0.0000e+00
2.1964e-02	7.3988e-03	0.0000e+00
2.2740e-02	7.3988e-03	0.0000e+00
2.3543e-02	7.3988e-03	0.0000e+00
2.4374e-02	7.3988e-03	0.0000e+00
2.5235e-02	7.3988e-03	0.0000e+00
2.6127e-02	7.3988e-03	0.0000e+00
2.7050e-02	7.3988e-03	0.0000e+00
2.8005e-02	7.3988e-03	0.0000e+00
2.8994e-02	7.3988e-03	0.0000e+00
3.0018e-02	7.3988e-03	0.0000e+00
3.1079e-02	7.3988e-03	0.0000e+00
3.2176e-02	7.3988e-03	0.0000e+00
3.3313e-02	7.3988e-03	0.0000e+00
3.4490e-02	7.3988e-03	0.0000e+00
3.5708e-02	7.3988e-03	0.0000e+00
3.6969e-02	7.3988e-03	0.0000e+00
3.8275e-02	7.3988e-03	0.0000e+00
3.9627e-02	7.3988e-03	0.0000e+00
4.1027e-02	7.3988e-03	0.0000e+00
4.2476e-02	7.3988e-03	0.0000e+00
4.3976e-02	7.3988e-03	0.0000e+00
4.5529e-02	7.3988e-03	0.0000e+00
4.7138e-02	7.3988e-03	0.0000e+00
4.8803e-02	7.3988e-03	0.0000e+00
5.0526e-02	7.3988e-03	0.0000e+00
5.2311e-02	7.3988e-03	0.0000e+00
5.4159e-02	7.3988e-03	0.0000e+00
5.6072e-02	7.3988e-03	0.0000e+00
5.8052e-02	7.3988e-03	0.0000e+00
6.0103e-02	7.3988e-03	0.0000e+00
6.2226e-02	7.3988e-03	0.0000e+00
6.4424e-02	7.3988e-03	0.0000e+00
6.6699e-02	7.3988e-03	0.0000e+00
6.9055e-02	7.3988e-03	0.0000e+00
7.1494e-02	7.3988e-03	0.0000e+00
7.4020e-02	7.3988e-03	0.0000e+00
7.6634e-02	7.3988e-03	0.0000e+00
7.9341e-02	7.3988e-03	0.0000e+00
8.2143e-02	7.3988e-03	0.0000e+00
8.5045e-02	7.3988e-03	0.0000e+00
8.8049e-02	7.3988e-03	0.0000e+00
9.1159e-02	7.3988e-03	0.0000e+00
9.4379e-02	7.3988e-03	0.0000e+00
9.7712e-02	7.3988e-03	0.0000e+00
1.0116e-01	7.3988e-03	0.0000e+00
1.0474e-01	7.3988e-03	0.0000e+00
1.0844e-01	7.3988e-03	0.0000e+00
1.1227e-01	7.3988e-03	0.0000e+00
1.1623e-01	7.3988e-03	0.0000e+00
1.2034e-01	7.3988e-03	0.0000e+00
1.2459e-01	7.3988e-03	0.0000e+00
1.2899e-01	7.3988e-03	0.0000e+00
1.3355e-01	7.3988e-03	0.0000e+00
1.3826e-01	7.3988e-03	0.0000e+00
1.4315e-01	7.3988e-03	0.0000e+00
1.4820e-01	7.3988e-03	0.0000e+00
1.5344e-01	7.3988e-03	0.0000e+00
1.5886e-01	7.3988e-03	0.0000e+00
1.6447e-01	7.3988e-03	0.0000e+00
1.7028e-01	7.3988e-03	0.0000e+00
1.7629e-01	7.3988e-03	0.0000e+00
1.8252e-01	7.3988e-03	0.0000e+00
1.8897e-01	7.3988e-03	0.0000e+00
1.9564e-01	7.3988e-03	0.0000e+00
2.0255e-01	7.3988e-03	0.0000e+00
2.0970e-01	7.3988e-03	0.0000e+00
2.1711e-01	7.3988e-03	0.0000e+00
2.2478e-01	7.3988e-03	0.0000e+00
2.3272e-01	7.3988e-03	0.0000e+00
2.4094e-01	7.3988e-03	0.0000e+00
2.4945e-01	7.3988e-03	0.0000e+00
2.5826e-01	7.3988e-03	0.0000e+00
2.6738e-01	7.3988e-03	0.0000e+00
2.7683e-01	7.3988e-03	0.0000e+00
2.8661e-01	7.3988e-03	0.0000e+00
2.9673e-01	7.3988e-03	0.0000e+00
3.0721e-01	7.3988e-03	0.0000e+00
3.1806e-01	7.3988e-03	0.0000e+00
3.2930e-01	7.3988e-03	0.0000e+00
3.4093e-01	7.3988e-03	0.0000e+00
3.5297e-01	7.3988e-03	0.0000e+00
3.6544e-01	7.3988e-03	0.0000e+00
3.7835e-01	7.3988e-03	0.0000e+00
3.9171e-01	7.3988e-03	0.0000e+00
4.0555e-01	7.3988e-03	0.0000e+00
4.1987e-01	7.3988e-03	0.0000e+00
4.3470e-01	7.3988e-03	0.0000e+00
4.5006e-01	7.3988e-03	0.0000e+00
4.6595e-01	7.3988e-03	0.0000e+00
4.8241e-01	7.3988e-03	0.0000e+00
4.9945e-01	7.3988e-03	0.0000e+00
5.1709e-01	7.3988e-03	0.0000e+00
5.3536e-01	7.3988e-03	0.0000e+00
5.5427e-01	7.3988e-03	0.0000e+00
5.7384e-01	7.3988e-03	0.0000e+00
5.9411e-01	7.3988e-03	0.0000e+00
6.1510e-01	7.3988e-03	0.0000e+00
6.3682e-01	7.3988e-03	0.0000e+00
6.5932e-01	7.3988e-03	0.0000e+00
6.8261e-01	7.3988e-03	0.0000e+00
7.0672e-01	7.3988e-03	0.0000e+00
7.3168e-01	7.3988e-03	0.0000e+00
7.5753e-01	7.3988e-03	0.0000e+00
7.8428e-01	7.3988e-03	0.0000e+00
8.1198e-01	7.3988e-03	0.0000e+00
8.4067e-01	7.3988e-03	0.0000e+00
8.7036e-01	7.3988e-03	0.0000e+00
9.0110e-01	7.3988e-03	0.0000e+00
9.3293e-01	7.3988e-03	0.0000e+00
9.6588e-01	7.3988e-03	0.0000e+00
1.0000e+00	7.3988e-03	0.0000e+00
1.0000e-03	8.2206e-03	2.3731e-03
1.0353e-03	8.2206e-03	2.2478e-03
1.0719e-03	8.2206e-03	2.4561e-03
1.1098e-03	8.2206e-03	2.3041e-03
1.1490e-03	8.2206e-03	2.5087e-03
1.1895e-03	8.2206e-03	2.4725e-03
1.2316e-03	8.2206e-03	2.3445e-03
1.2751e-03	8.2206e-03	2.1917e-03
1.3201e-03	8.2206e-03	2.2830e-03
1.3667e-03	8.2206e-03	2.4686e-03
1.4150e-03	8.2206e-03	2.2104e-03
1.4650e-03	8.2206e-03	2.2661e-03
1.5167e-03	8.2206e-03	2.1682e-03
1.5703e-03	8.2206e-03	2.4431e-03
1.6258e-03	8.2206e-03	2.4674e-03
1.6832e-03	8.2206e-03	2.3674e-03
1.7426e-03	8.2206e-03	2.3562e-03
1.8042e-03	8.2206e-03	2.4315e-03
1.8679e-03	8.2206e-03	2.3990e-03
1.9339e-03	8.2206e-03	2.2676e-03
2.0022e-03	8.2206e-03	2.1529e-03
2.0729e-03	8.2206e-03	2.2767e-03
2.1461e-03	8.2206e-03	2.1515e-03
2.2219e-03	8.2206e-03	2.4290e-03
2.3004e-03	8.2206e-03	2.2563e-03
2.3817e-03	8.2206e-03	2.2239e-03
2.4658e-03	8.2206e-03	2.4561e-03
2.5529e-03	8.2206e-03	2.4659e-03
2.6431e-03	8.2206e-03	2.2019e-03
2.7364e-03	8.2206e-03	2.5313e-03
2.8331e-03	8.2206e-03	2.3733e-03
2.9332e-03	8.2206e-03	2.4973e-03
3.0368e-03	8.2206e-03	2.7977e-03
3.1440e-03	8.2206e-03	2.4883e-03
3.2551e-03	8.2206e-03	2.3117e-03
3.3701e-03	8.2206e-03	2.3429e-03
3.4891e-03	8.2206e-03	2.6629e-03
3.6123e-03	8.2206e-03	2.4222e-03
3.7399e-03	8.2206e-03	2.6158e-03
3.8720e-03	8.2206e-03	2.6082e-03
